"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Female"	"F"	"Kentucky"	"21"	113	2245998	5.0312
	"2015"	"2015"	"Female"	"F"	"Louisiana"	"22"	105	2386915	4.3990
	"2015"	"2015"	"Female"	"F"	"Maine"	"23"	39	678071	5.7516
	"2015"	"2015"	"Female"	"F"	"Maryland"	"24"	86	3095316	2.7784
	"2015"	"2015"	"Female"	"F"	"Massachusetts"	"25"	158	3498304	4.5165
	"2015"	"2015"	"Female"	"F"	"Michigan"	"26"	281	5044428	5.5705
	"2015"	"2015"	"Female"	"F"	"Minnesota"	"27"	181	2759730	6.5586
	"2015"	"2015"	"Female"	"F"	"Mississippi"	"28"	36	1540483	2.3369
	"2015"	"2015"	"Female"	"F"	"Missouri"	"29"	116	3098627	3.7436
	"2015"	"2015"	"Female"	"F"	"Montana"	"30"	67	513619	13.0447
	"2015"	"2015"	"Female"	"F"	"Nebraska"	"31"	57	951022	5.9936
	"2015"	"2015"	"Female"	"F"	"Nevada"	"32"	136	1440294	9.4425
	"2015"	"2015"	"Female"	"F"	"New Hampshire"	"33"	48	672952	7.1328
	"2015"	"2015"	"Female"	"F"	"New Jersey"	"34"	151	4585897	3.2927
	"2015"	"2015"	"Female"	"F"	"New Mexico"	"35"	165	1051688	15.6891
	"2015"	"2015"	"Female"	"F"	"New York"	"36"	378	10184278	3.7116
	"2015"	"2015"	"Female"	"F"	"North Carolina"	"37"	245	5150777	4.7566
	"2015"	"2015"	"Female"	"F"	"North Dakota"	"38"	25	368074	6.7921
	"2015"	"2015"	"Female"	"F"	"Ohio"	"39"	271	5926893	4.5724
	"2015"	"2015"	"Female"	"F"	"Oklahoma"	"40"	147	1974214	7.4460
	"2015"	"2015"	"Female"	"F"	"Oregon"	"41"	246	2035807	12.0837
	"2015"	"2015"	"Female"	"F"	"Pennsylvania"	"42"	250	6538129	3.8237
	"2015"	"2015"	"Female"	"F"	"Rhode Island"	"44"	42	544349	7.7156
	"2015"	"2015"	"Female"	"F"	"South Carolina"	"45"	117	2517178	4.6481
	"2015"	"2015"	"Female"	"F"	"South Dakota"	"46"	50	426493	11.7235
	"2015"	"2015"	"Female"	"F"	"Tennessee"	"47"	149	3382838	4.4046
	"2015"	"2015"	"Female"	"F"	"Texas"	"48"	502	13831324	3.6294
	"2015"	"2015"	"Female"	"F"	"Utah"	"49"	85	1488819	5.7092
	"2015"	"2015"	"Female"	"F"	"Vermont"	"50"	23	317516	7.2437
	"2015"	"2015"	"Female"	"F"	"Virginia"	"51"	175	4258228	4.1097
	"2015"	"2015"	"Female"	"F"	"Washington"	"53"	351	3585353	9.7898
	"2015"	"2015"	"Female"	"F"	"West Virginia"	"54"	41	933068	4.3941
	"2015"	"2015"	"Female"	"F"	"Wisconsin"	"55"	170	2903737	5.8545
	"2015"	"2015"	"Female"	"F"	"Wyoming"	"56"	46	287206	16.0164
	"2015"	"2015"	"Male"	"M"	"Alabama"	"01"	229	2353184	9.7315
	"2015"	"2015"	"Male"	"M"	"Alaska"	"02"	94	389025	24.1630
	"2015"	"2015"	"Male"	"M"	"Arizona"	"04"	888	3391490	26.1832
	"2015"	"2015"	"Male"	"M"	"Arkansas"	"05"	186	1462856	12.7149
	"2015"	"2015"	"Male"	"M"	"California"	"06"	3734	19443068	19.2048
	"2015"	"2015"	"Male"	"M"	"Colorado"	"08"	558	2743763	20.3370
	"2015"	"2015"	"Male"	"M"	"Connecticut"	"09"	243	1751747	13.8719
	"2015"	"2015"	"Male"	"M"	"Delaware"	"10"	58	457809	12.6690
	"2015"	"2015"	"Male"	"M"	"District of Columbia"	"11"	57	318601	17.8907
	"2015"	"2015"	"Male"	"M"	"Florida"	"12"	1742	9902539	17.5914
	"2015"	"2015"	"Male"	"M"	"Georgia"	"13"	519	4979882	10.4219
	"2015"	"2015"	"Male"	"M"	"Hawaii"	"15"	76	725372	10.4774
	"2015"	"2015"	"Male"	"M"	"Idaho"	"16"	159	828747	19.1856
	"2015"	"2015"	"Male"	"M"	"Illinois"	"17"	702	6314495	11.1173
	"2015"	"2015"	"Male"	"M"	"Indiana"	"18"	501	3261865	15.3593
	"2015"	"2015"	"Male"	"M"	"Iowa"	"19"	244	1552026	15.7214
	"2015"	"2015"	"Male"	"M"	"Kansas"	"20"	198	1453633	13.6210
	"2015"	"2015"	"Male"	"M"	"Kentucky"	"21"	353	2179094	16.1994
	"2015"	"2015"	"Male"	"M"	"Louisiana"	"22"	283	2283809	12.3916
	"2015"	"2015"	"Male"	"M"	"Maine"	"23"	155	651257	23.8001
	"2015"	"2015"	"Male"	"M"	"Maryland"	"24"	215	2911085	7.3856
	"2015"	"2015"	"Male"	"M"	"Massachusetts"	"25"	475	3296118	14.4109
	"2015"	"2015"	"Male"	"M"	"Michigan"	"26"	704	4878148	14.4317
	"2015"	"2015"	"Male"	"M"	"Minnesota"	"27"	418	2729864	15.3121
	"2015"	"2015"	"Male"	"M"	"Mississippi"	"28"	139	1451850	9.5740
	"2015"	"2015"	"Male"	"M"	"Missouri"	"29"	396	2985045	13.2661
	"2015"	"2015"	"Male"	"M"	"Montana"	"30"	127	519330	24.4546
	"2015"	"2015"	"Male"	"M"	"Nebraska"	"31"	142	945168	15.0238
	"2015"	"2015"	"Male"	"M"	"Nevada"	"32"	297	1450551	20.4750
	"2015"	"2015"	"Male"	"M"	"New Hampshire"	"33"	125	657656	19.0069
	"2015"	"2015"	"Male"	"M"	"New Jersey"	"34"	376	4372116	8.6000
	"2015"	"2015"	"Male"	"M"	"New Mexico"	"35"	491	1033421	47.5121
	"2015"	"2015"	"Male"	"M"	"New York"	"36"	1101	9611513	11.4550
	"2015"	"2015"	"Male"	"M"	"North Carolina"	"37"	670	4892025	13.6958
	"2015"	"2015"	"Male"	"M"	"North Dakota"	"38"	71	388853	18.2588
	"2015"	"2015"	"Male"	"M"	"Ohio"	"39"	756	5686530	13.2946
	"2015"	"2015"	"Male"	"M"	"Oklahoma"	"40"	383	1937124	19.7716
	"2015"	"2015"	"Male"	"M"	"Oregon"	"41"	650	1993170	32.6114
	"2015"	"2015"	"Male"	"M"	"Pennsylvania"	"42"	629	6264374	10.0409
	"2015"	"2015"	"Male"	"M"	"Rhode Island"	"44"	104	511949	20.3145
	"2015"	"2015"	"Male"	"M"	"South Carolina"	"45"	378	2378968	15.8892
	"2015"	"2015"	"Male"	"M"	"South Dakota"	"46"	102	431976	23.6124
	"2015"	"2015"	"Male"	"M"	"Tennessee"	"47"	488	3217461	15.1672
	"2015"	"2015"	"Male"	"M"	"Texas"	"48"	1571	13637790	11.5195
	"2015"	"2015"	"Male"	"M"	"Utah"	"49"	181	1507100	12.0098
	"2015"	"2015"	"Male"	"M"	"Vermont"	"50"	73	308526	23.6609
	"2015"	"2015"	"Male"	"M"	"Virginia"	"51"	480	4124765	11.6370
	"2015"	"2015"	"Male"	"M"	"Washington"	"53"	749	3584998	20.8926
	"2015"	"2015"	"Male"	"M"	"West Virginia"	"54"	152	911060	16.6839
	"2015"	"2015"	"Male"	"M"	"Wisconsin"	"55"	468	2867600	16.3203
	"2015"	"2015"	"Male"	"M"	"Wyoming"	"56"	106	298901	35.4632
	"2016"	"2016"	"Female"	"F"	"Alabama"	"01"	94	2507714	3.7484
	"2016"	"2016"	"Female"	"F"	"Alaska"	"02"	78	353762	22.0487
	"2016"	"2016"	"Female"	"F"	"Arizona"	"04"	389	3488176	11.1520
	"2016"	"2016"	"Female"	"F"	"Arkansas"	"05"	72	1520375	4.7357
	"2016"	"2016"	"Female"	"F"	"California"	"06"	1414	19756656	7.1571
	"2016"	"2016"	"Female"	"F"	"Colorado"	"08"	290	2754727	10.5274
	"2016"	"2016"	"Female"	"F"	"Connecticut"	"09"	82	1830837	4.4788
	"2016"	"2016"	"Female"	"F"	"Delaware"	"10"	30	491395	6.1051
	"2016"	"2016"	"Female"	"F"	"District of Columbia"	"11"	14	357940	Unreliable
	"2016"	"2016"	"Female"	"F"	"Florida"	"12"	750	10542288	7.1142
	"2016"	"2016"	"Female"	"F"	"Georgia"	"13"	199	5289906	3.7619
	"2016"	"2016"	"Female"	"F"	"Hawaii"	"15"	22	710942	3.0945
	"2016"	"2016"	"Female"	"F"	"Idaho"	"16"	67	839608	7.9799
	"2016"	"2016"	"Female"	"F"	"Illinois"	"17"	292	6509748	4.4856
	"2016"	"2016"	"Female"	"F"	"Indiana"	"18"	171	3363491	5.0840
	"2016"	"2016"	"Female"	"F"	"Iowa"	"19"	94	1575574	5.9661
	"2016"	"2016"	"Female"	"F"	"Kansas"	"20"	77	1459530	5.2757
	"2016"	"2016"	"Female"	"F"	"Kentucky"	"21"	120	2250421	5.3323
	"2016"	"2016"	"Female"	"F"	"Louisiana"	"22"	94	2392296	3.9293
	"2016"	"2016"	"Female"	"F"	"Maine"	"23"	61	678894	8.9852
	"2016"	"2016"	"Female"	"F"	"Maryland"	"24"	112	3101981	3.6106
	"2016"	"2016"	"Female"	"F"	"Massachusetts"	"25"	182	3506128	5.1909
	"2016"	"2016"	"Female"	"F"	"Michigan"	"26"	319	5043554	6.3249
	"2016"	"2016"	"Female"	"F"	"Minnesota"	"27"	189	2772322	6.8174
	"2016"	"2016"	"Female"	"F"	"Mississippi"	"28"	41	1539934	2.6625
	"2016"	"2016"	"Female"	"F"	"Missouri"	"29"	145	3100965	4.6760
	"2016"	"2016"	"Female"	"F"	"Montana"	"30"	63	517745	12.1682
	"2016"	"2016"	"Female"	"F"	"Nebraska"	"31"	64	956445	6.6914
	"2016"	"2016"	"Female"	"F"	"Nevada"	"32"	150	1466061	10.2315
	"2016"	"2016"	"Female"	"F"	"New Hampshire"	"33"	45	673935	6.6772
	"2016"	"2016"	"Female"	"F"	"New Jersey"	"34"	150	4576725	3.2775
	"2016"	"2016"	"Female"	"F"	"New Mexico"	"35"	202	1050352	19.2316
	"2016"	"2016"	"Female"	"F"	"New York"	"36"	402	10157924	3.9575
	"2016"	"2016"	"Female"	"F"	"North Carolina"	"37"	259	5213836	4.9676
	"2016"	"2016"	"Female"	"F"	"North Dakota"	"38"	28	368978	7.5885
	"2016"	"2016"	"Female"	"F"	"Ohio"	"39"	324	5922679	5.4705
	"2016"	"2016"	"Female"	"F"	"Oklahoma"	"40"	174	1979658	8.7894
	"2016"	"2016"	"Female"	"F"	"Oregon"	"41"	246	2066455	11.9044
	"2016"	"2016"	"Female"	"F"	"Pennsylvania"	"42"	262	6523033	4.0165
	"2016"	"2016"	"Female"	"F"	"Rhode Island"	"44"	44	543345	8.0980
	"2016"	"2016"	"Female"	"F"	"South Carolina"	"45"	156	2553185	6.1100
	"2016"	"2016"	"Female"	"F"	"South Dakota"	"46"	59	429182	13.7471
	"2016"	"2016"	"Female"	"F"	"Tennessee"	"47"	171	3408679	5.0166
	"2016"	"2016"	"Female"	"F"	"Texas"	"48"	560	14031164	3.9911
	"2016"	"2016"	"Female"	"F"	"Utah"	"49"	82	1515323	5.4114
	"2016"	"2016"	"Female"	"F"	"Vermont"	"50"	30	316128	9.4898
	"2016"	"2016"	"Female"	"F"	"Virginia"	"51"	159	4274994	3.7193
	"2016"	"2016"	"Female"	"F"	"Washington"	"53"	321	3646600	8.8027
	"2016"	"2016"	"Female"	"F"	"West Virginia"	"54"	45	925159	4.8640
	"2016"	"2016"	"Female"	"F"	"Wisconsin"	"55"	202	2905282	6.9529
	"2016"	"2016"	"Female"	"F"	"Wyoming"	"56"	48	286559	16.7505
	"2016"	"2016"	"Male"	"M"	"Alabama"	"01"	301	2355586	12.7781
	"2016"	"2016"	"Male"	"M"	"Alaska"	"02"	105	388132	27.0527
	"2016"	"2016"	"Male"	"M"	"Arizona"	"04"	938	3442895	27.2445
	"2016"	"2016"	"Male"	"M"	"Arkansas"	"05"	214	1467873	14.5789
	"2016"	"2016"	"Male"	"M"	"California"	"06"	3641	19493361	18.6782
	"2016"	"2016"	"Male"	"M"	"Colorado"	"08"	627	2785818	22.5069
	"2016"	"2016"	"Male"	"M"	"Connecticut"	"09"	254	1745615	14.5507
	"2016"	"2016"	"Male"	"M"	"Delaware"	"10"	74	460670	16.0636
	"2016"	"2016"	"Male"	"M"	"District of Columbia"	"11"	66	323230	20.4189
	"2016"	"2016"	"Male"	"M"	"Florida"	"12"	1911	10070151	18.9769
	"2016"	"2016"	"Male"	"M"	"Georgia"	"13"	593	5020465	11.8117
	"2016"	"2016"	"Male"	"M"	"Hawaii"	"15"	75	717615	10.4513
	"2016"	"2016"	"Male"	"M"	"Idaho"	"16"	154	843532	18.2566
	"2016"	"2016"	"Male"	"M"	"Illinois"	"17"	821	6291791	13.0487
	"2016"	"2016"	"Male"	"M"	"Indiana"	"18"	536	3269562	16.3936
	"2016"	"2016"	"Male"	"M"	"Iowa"	"19"	286	1559119	18.3437
	"2016"	"2016"	"Male"	"M"	"Kansas"	"20"	211	1447759	14.5742
	"2016"	"2016"	"Male"	"M"	"Kentucky"	"21"	380	2186553	17.3790
	"2016"	"2016"	"Male"	"M"	"Louisiana"	"22"	231	2289370	10.0901
	"2016"	"2016"	"Male"	"M"	"Maine"	"23"	131	652585	20.0740
	"2016"	"2016"	"Male"	"M"	"Maryland"	"24"	242	2914466	8.3034
	"2016"	"2016"	"Male"	"M"	"Massachusetts"	"25"	507	3305651	15.3374
	"2016"	"2016"	"Male"	"M"	"Michigan"	"26"	709	4884746	14.5146
	"2016"	"2016"	"Male"	"M"	"Minnesota"	"27"	480	2747630	17.4696
	"2016"	"2016"	"Male"	"M"	"Mississippi"	"28"	137	1448792	9.4562
	"2016"	"2016"	"Male"	"M"	"Missouri"	"29"	391	2992035	13.0680
	"2016"	"2016"	"Male"	"M"	"Montana"	"30"	121	524775	23.0575
	"2016"	"2016"	"Male"	"M"	"Nebraska"	"31"	156	950671	16.4095
	"2016"	"2016"	"Male"	"M"	"Nevada"	"32"	321	1473997	21.7775
	"2016"	"2016"	"Male"	"M"	"New Hampshire"	"33"	131	660860	19.8227
	"2016"	"2016"	"Male"	"M"	"New Jersey"	"34"	433	4367744	9.9136
	"2016"	"2016"	"Male"	"M"	"New Mexico"	"35"	467	1030663	45.3106
	"2016"	"2016"	"Male"	"M"	"New York"	"36"	1157	9587365	12.0680
	"2016"	"2016"	"Male"	"M"	"North Carolina"	"37"	704	4932952	14.2714
	"2016"	"2016"	"Male"	"M"	"North Dakota"	"38"	85	388974	21.8524
	"2016"	"2016"	"Male"	"M"	"Ohio"	"39"	827	5691694	14.5299
	"2016"	"2016"	"Male"	"M"	"Oklahoma"	"40"	423	1943903	21.7603
	"2016"	"2016"	"Male"	"M"	"Oregon"	"41"	583	2027010	28.7616
	"2016"	"2016"	"Male"	"M"	"Pennsylvania"	"42"	673	6261194	10.7487
	"2016"	"2016"	"Male"	"M"	"Rhode Island"	"44"	104	513081	20.2697
	"2016"	"2016"	"Male"	"M"	"South Carolina"	"45"	414	2407934	17.1932
	"2016"	"2016"	"Male"	"M"	"South Dakota"	"46"	100	436272	22.9215
	"2016"	"2016"	"Male"	"M"	"Tennessee"	"47"	568	3242515	17.5173
	"2016"	"2016"	"Male"	"M"	"Texas"	"48"	1645	13831432	11.8932
	"2016"	"2016"	"Male"	"M"	"Utah"	"49"	196	1535894	12.7613
	"2016"	"2016"	"Male"	"M"	"Vermont"	"50"	68	308466	22.0446
	"2016"	"2016"	"Male"	"M"	"Virginia"	"51"	514	4136814	12.4250
	"2016"	"2016"	"Male"	"M"	"Washington"	"53"	697	3641400	19.1410
	"2016"	"2016"	"Male"	"M"	"West Virginia"	"54"	187	905943	20.6415
	"2016"	"2016"	"Male"	"M"	"Wisconsin"	"55"	541	2873426	18.8277
	"2016"	"2016"	"Male"	"M"	"Wyoming"	"56"	91	298942	30.4407
	"2017"	"2017"	"Female"	"F"	"Alabama"	"01"	96	2514911	3.8172
	"2017"	"2017"	"Female"	"F"	"Alaska"	"02"	65	353003	18.4134
	"2017"	"2017"	"Female"	"F"	"Arizona"	"04"	377	3527969	10.6860
	"2017"	"2017"	"Female"	"F"	"Arkansas"	"05"	68	1528215	4.4496
	"2017"	"2017"	"Female"	"F"	"California"	"06"	1453	19889100	7.3055
	"2017"	"2017"	"Female"	"F"	"Colorado"	"08"	331	2784821	11.8859
	"2017"	"2017"	"Female"	"F"	"Connecticut"	"09"	130	1836384	7.0791
	"2017"	"2017"	"Female"	"F"	"Delaware"	"10"	24	496425	4.8346
	"2017"	"2017"	"Female"	"F"	"District of Columbia"	"11"	19	364773	Unreliable
	"2017"	"2017"	"Female"	"F"	"Florida"	"12"	746	10727581	6.9540
	"2017"	"2017"	"Female"	"F"	"Georgia"	"13"	221	5353872	4.1279
	"2017"	"2017"	"Female"	"F"	"Hawaii"	"15"	25	711451	3.5139
	"2017"	"2017"	"Female"	"F"	"Idaho"	"16"	66	856485	7.7059
	"2017"	"2017"	"Female"	"F"	"Illinois"	"17"	297	6509545	4.5625
	"2017"	"2017"	"Female"	"F"	"Indiana"	"18"	192	3379723	5.6809
	"2017"	"2017"	"Female"	"F"	"Iowa"	"19"	111	1580978	7.0210
	"2017"	"2017"	"Female"	"F"	"Kansas"	"20"	72	1461167	4.9276
	"2017"	"2017"	"Female"	"F"	"Kentucky"	"21"	108	2259871	4.7790
	"2017"	"2017"	"Female"	"F"	"Louisiana"	"22"	87	2394887	3.6327
	"2017"	"2017"	"Female"	"F"	"Maine"	"23"	62	681387	9.0991
	"2017"	"2017"	"Female"	"F"	"Maryland"	"24"	88	3118023	2.8223
	"2017"	"2017"	"Female"	"F"	"Massachusetts"	"25"	172	3529454	4.8733
	"2017"	"2017"	"Female"	"F"	"Michigan"	"26"	292	5058559	5.7724
	"2017"	"2017"	"Female"	"F"	"Minnesota"	"27"	183	2799760	6.5363
	"2017"	"2017"	"Female"	"F"	"Mississippi"	"28"	50	1538222	3.2505
	"2017"	"2017"	"Female"	"F"	"Missouri"	"29"	156	3111296	5.0140
	"2017"	"2017"	"Female"	"F"	"Montana"	"30"	63	521537	12.0797
	"2017"	"2017"	"Female"	"F"	"Nebraska"	"31"	68	961945	7.0690
	"2017"	"2017"	"Female"	"F"	"Nevada"	"32"	154	1494290	10.3059
	"2017"	"2017"	"Female"	"F"	"New Hampshire"	"33"	54	677786	7.9671
	"2017"	"2017"	"Female"	"F"	"New Jersey"	"34"	168	4609070	3.6450
	"2017"	"2017"	"Female"	"F"	"New Mexico"	"35"	204	1053926	19.3562
	"2017"	"2017"	"Female"	"F"	"New York"	"36"	408	10211937	3.9953
	"2017"	"2017"	"Female"	"F"	"North Carolina"	"37"	272	5271981	5.1594
	"2017"	"2017"	"Female"	"F"	"North Dakota"	"38"	32	368094	8.6934
	"2017"	"2017"	"Female"	"F"	"Ohio"	"39"	332	5945509	5.5840
	"2017"	"2017"	"Female"	"F"	"Oklahoma"	"40"	189	1983302	9.5296
	"2017"	"2017"	"Female"	"F"	"Oregon"	"41"	256	2089787	12.2501
	"2017"	"2017"	"Female"	"F"	"Pennsylvania"	"42"	264	6534208	4.0403
	"2017"	"2017"	"Female"	"F"	"Rhode Island"	"44"	45	544648	8.2622
	"2017"	"2017"	"Female"	"F"	"South Carolina"	"45"	155	2586682	5.9922
	"2017"	"2017"	"Female"	"F"	"South Dakota"	"46"	62	430706	14.3950
	"2017"	"2017"	"Female"	"F"	"Tennessee"	"47"	190	3440018	5.5232
	"2017"	"2017"	"Female"	"F"	"Texas"	"48"	537	14242803	3.7703
	"2017"	"2017"	"Female"	"F"	"Utah"	"49"	83	1540145	5.3891
	"2017"	"2017"	"Female"	"F"	"Vermont"	"50"	30	315401	9.5117
	"2017"	"2017"	"Female"	"F"	"Virginia"	"51"	178	4303293	4.1364
	"2017"	"2017"	"Female"	"F"	"Washington"	"53"	349	3702270	9.4266
	"2017"	"2017"	"Female"	"F"	"West Virginia"	"54"	54	917237	5.8872
	"2017"	"2017"	"Female"	"F"	"Wisconsin"	"55"	234	2912745	8.0337
	"2017"	"2017"	"Female"	"F"	"Wyoming"	"56"	40	283877	14.0906
	"2017"	"2017"	"Male"	"M"	"Alabama"	"01"	291	2359836	12.3314
	"2017"	"2017"	"Male"	"M"	"Alaska"	"02"	94	386792	24.3025
	"2017"	"2017"	"Male"	"M"	"Arizona"	"04"	851	3488301	24.3958
	"2017"	"2017"	"Male"	"M"	"Arkansas"	"05"	193	1476064	13.0753
	"2017"	"2017"	"Male"	"M"	"California"	"06"	3643	19647553	18.5417
	"2017"	"2017"	"Male"	"M"	"Colorado"	"08"	687	2822333	24.3416
	"2017"	"2017"	"Male"	"M"	"Connecticut"	"09"	224	1751800	12.7868
	"2017"	"2017"	"Male"	"M"	"Delaware"	"10"	80	465514	17.1853
	"2017"	"2017"	"Male"	"M"	"District of Columbia"	"11"	44	329199	13.3658
	"2017"	"2017"	"Male"	"M"	"Florida"	"12"	1852	10256819	18.0563
	"2017"	"2017"	"Male"	"M"	"Georgia"	"13"	627	5075507	12.3534
	"2017"	"2017"	"Male"	"M"	"Hawaii"	"15"	70	716087	9.7753
	"2017"	"2017"	"Male"	"M"	"Idaho"	"16"	155	860458	18.0137
	"2017"	"2017"	"Male"	"M"	"Illinois"	"17"	819	6292478	13.0155
	"2017"	"2017"	"Male"	"M"	"Indiana"	"18"	530	3287095	16.1237
	"2017"	"2017"	"Male"	"M"	"Iowa"	"19"	293	1564733	18.7252
	"2017"	"2017"	"Male"	"M"	"Kansas"	"20"	242	1451956	16.6672
	"2017"	"2017"	"Male"	"M"	"Kentucky"	"21"	376	2194318	17.1352
	"2017"	"2017"	"Male"	"M"	"Louisiana"	"22"	254	2289446	11.0944
	"2017"	"2017"	"Male"	"M"	"Maine"	"23"	132	654520	20.1675
	"2017"	"2017"	"Male"	"M"	"Maryland"	"24"	305	2934154	10.3948
	"2017"	"2017"	"Male"	"M"	"Massachusetts"	"25"	511	3330365	15.3437
	"2017"	"2017"	"Male"	"M"	"Michigan"	"26"	757	4903752	15.4372
	"2017"	"2017"	"Male"	"M"	"Minnesota"	"27"	458	2776846	16.4935
	"2017"	"2017"	"Male"	"M"	"Mississippi"	"28"	164	1445878	11.3426
	"2017"	"2017"	"Male"	"M"	"Missouri"	"29"	400	3002236	13.3234
	"2017"	"2017"	"Male"	"M"	"Montana"	"30"	186	528956	35.1636
	"2017"	"2017"	"Male"	"M"	"Nebraska"	"31"	177	958131	18.4735
	"2017"	"2017"	"Male"	"M"	"Nevada"	"32"	359	1503749	23.8737
	"2017"	"2017"	"Male"	"M"	"New Hampshire"	"33"	122	665009	18.3456
	"2017"	"2017"	"Male"	"M"	"New Jersey"	"34"	479	4396574	10.8948
	"2017"	"2017"	"Male"	"M"	"New Mexico"	"35"	455	1034144	43.9977
	"2017"	"2017"	"Male"	"M"	"New York"	"36"	1176	9637462	12.2024
	"2017"	"2017"	"Male"	"M"	"North Carolina"	"37"	747	5001438	14.9357
	"2017"	"2017"	"Male"	"M"	"North Dakota"	"38"	79	387299	20.3977
	"2017"	"2017"	"Male"	"M"	"Ohio"	"39"	887	5713100	15.5257
	"2017"	"2017"	"Male"	"M"	"Oklahoma"	"40"	416	1947562	21.3600
	"2017"	"2017"	"Male"	"M"	"Oregon"	"41"	623	2052989	30.3460
	"2017"	"2017"	"Male"	"M"	"Pennsylvania"	"42"	666	6271329	10.6198
	"2017"	"2017"	"Male"	"M"	"Rhode Island"	"44"	78	514991	15.1459
	"2017"	"2017"	"Male"	"M"	"South Carolina"	"45"	476	2437687	19.5267
	"2017"	"2017"	"Male"	"M"	"South Dakota"	"46"	119	438960	27.1095
	"2017"	"2017"	"Male"	"M"	"Tennessee"	"47"	614	3275966	18.7426
	"2017"	"2017"	"Male"	"M"	"Texas"	"48"	1788	14061793	12.7153
	"2017"	"2017"	"Male"	"M"	"Utah"	"49"	176	1561688	11.2699
	"2017"	"2017"	"Male"	"M"	"Vermont"	"50"	64	308256	20.7620
	"2017"	"2017"	"Male"	"M"	"Virginia"	"51"	518	4166727	12.4318
	"2017"	"2017"	"Male"	"M"	"Washington"	"53"	803	3703473	21.6824
	"2017"	"2017"	"Male"	"M"	"West Virginia"	"54"	210	898620	23.3692
	"2017"	"2017"	"Male"	"M"	"Wisconsin"	"55"	546	2882738	18.9403
	"2017"	"2017"	"Male"	"M"	"Wyoming"	"56"	95	295438	32.1556
	"2018"	"2018"	"Female"	"F"	"Alabama"	"01"	100	2523756	3.9623
	"2018"	"2018"	"Female"	"F"	"Alaska"	"02"	89	352865	25.2221
	"2018"	"2018"	"Female"	"F"	"Arizona"	"04"	373	3606307	10.3430
	"2018"	"2018"	"Female"	"F"	"Arkansas"	"05"	95	1533682	6.1942
	"2018"	"2018"	"Female"	"F"	"California"	"06"	1455	19893468	7.3140
	"2018"	"2018"	"Female"	"F"	"Colorado"	"08"	332	2827696	11.7410
	"2018"	"2018"	"Female"	"F"	"Connecticut"	"09"	91	1829270	4.9747
	"2018"	"2018"	"Female"	"F"	"Delaware"	"10"	31	499244	6.2094
	"2018"	"2018"	"Female"	"F"	"District of Columbia"	"11"	21	369148	5.6888
	"2018"	"2018"	"Female"	"F"	"Florida"	"12"	867	10887548	7.9632
	"2018"	"2018"	"Female"	"F"	"Georgia"	"13"	251	5404059	4.6447
	"2018"	"2018"	"Female"	"F"	"Hawaii"	"15"	15	709489	Unreliable
	"2018"	"2018"	"Female"	"F"	"Idaho"	"16"	92	875131	10.5127
	"2018"	"2018"	"Female"	"F"	"Illinois"	"17"	291	6480179	4.4906
	"2018"	"2018"	"Female"	"F"	"Indiana"	"18"	207	3391576	6.1034
	"2018"	"2018"	"Female"	"F"	"Iowa"	"19"	106	1585338	6.6863
	"2018"	"2018"	"Female"	"F"	"Kansas"	"20"	82	1461099	5.6122
	"2018"	"2018"	"Female"	"F"	"Kentucky"	"21"	117	2266891	5.1613
	"2018"	"2018"	"Female"	"F"	"Louisiana"	"22"	90	2385219	3.7732
	"2018"	"2018"	"Female"	"F"	"Maine"	"23"	58	683031	8.4916
	"2018"	"2018"	"Female"	"F"	"Maryland"	"24"	111	3113797	3.5648
	"2018"	"2018"	"Female"	"F"	"Massachusetts"	"25"	212	3551621	5.9691
	"2018"	"2018"	"Female"	"F"	"Michigan"	"26"	327	5073772	6.4449
	"2018"	"2018"	"Female"	"F"	"Minnesota"	"27"	247	2816378	8.7701
	"2018"	"2018"	"Female"	"F"	"Mississippi"	"28"	44	1538795	2.8594
	"2018"	"2018"	"Female"	"F"	"Missouri"	"29"	172	3118889	5.5148
	"2018"	"2018"	"Female"	"F"	"Montana"	"30"	59	527453	11.1858
	"2018"	"2018"	"Female"	"F"	"Nebraska"	"31"	72	965886	7.4543
	"2018"	"2018"	"Female"	"F"	"Nevada"	"32"	165	1512837	10.9067
	"2018"	"2018"	"Female"	"F"	"New Hampshire"	"33"	62	684192	9.0618
	"2018"	"2018"	"Female"	"F"	"New Jersey"	"34"	183	4556326	4.0164
	"2018"	"2018"	"Female"	"F"	"New Mexico"	"35"	207	1058143	19.5626
	"2018"	"2018"	"Female"	"F"	"New York"	"36"	416	10053779	4.1377
	"2018"	"2018"	"Female"	"F"	"North Carolina"	"37"	308	5332759	5.7756
	"2018"	"2018"	"Female"	"F"	"North Dakota"	"38"	39	370727	10.5199
	"2018"	"2018"	"Female"	"F"	"Ohio"	"39"	351	5958724	5.8905
	"2018"	"2018"	"Female"	"F"	"Oklahoma"	"40"	174	1990033	8.7436
	"2018"	"2018"	"Female"	"F"	"Oregon"	"41"	288	2113219	13.6285
	"2018"	"2018"	"Female"	"F"	"Pennsylvania"	"42"	236	6532400	3.6128
	"2018"	"2018"	"Female"	"F"	"Rhode Island"	"44"	37	542983	6.8142
	"2018"	"2018"	"Female"	"F"	"South Carolina"	"45"	162	2620801	6.1813
